_id,ground_state.globular_volume,ground_state.homo_lumo_gap,ground_state.dipole_moment,ground_state.solvation_energy,cation1.globular_volume,cation1.homo_lumo_gap,cation1.dipole_moment,cation1.solvation_energy,cation2.globular_volume,cation2.homo_lumo_gap,cation2.dipole_moment,cation2.solvation_energy
81CUHJ,,,,,325.024,8.09403093,8.797793451769596,-1.8732950901066943,,2.789984842000001,12.7372260276718,
81SMFA,,,,,273.864,8.487235660000001,7.204507756953281,-1.8893944428054965,,2.6465807640000003,20.44552947932628,
81PNWG,,,,,232.248,8.434717658,4.1868740953126355,-1.9088135862984927,,2.341268856000001,4.909474107274628,
81QTNR,,,,,298.768,7.711166532000001,29.178612335921663,-2.2975107478850987,,2.735834156000001,44.16670858338891,
81MPWQ,,,,,132.856,7.560143262,5.122998081202061,-2.126901338029711,,4.160623059999999,5.618274639958428,
81VWFH,,,,,208.624,7.378643224000001,4.437320747928867,-1.923535497924604,,2.752160995999999,5.8036986465529035,
81WAYC,,,,,,6.394134772,7.273834776787275,,,3.5461896480000004,4.742558629052466,
81MQVT,,,,,209.76,8.000423714,10.81172763900386,-1.9229947529856872,,2.7875358159999992,9.72258669387936,
81WRPJ,,,,,251.064,8.527236418,10.646862704102086,-0.9166924730379833,,7.471706212000001,10.840094131048863,
81JGBY,,,,,152.176,6.472503604,10.893604038150093,-1.9511450007121312,,3.381288563999999,2.728436521160058,
81UBYD,,,,,271.992,8.341926784,4.9007570731469645,-2.156630527228117,,2.4933805819999995,3.785000132100394,
81TEHB,,,,,279.152,9.698959302,11.233685331181393,-1.8502821370057063,,2.5445380139999996,7.132989408375705,
81BSPR,,,,,235.76,7.905183814,10.399877238217766,-1.979851395029982,,2.5695725020000006,10.751715315241563,
81HKQX,,,,,273.024,8.418662932000002,16.89362205626727,-1.865470669727074,,3.2895861460000004,32.11879107703153,
81QPMN,,,,,274.088,9.393647394,9.444723454395053,-2.1089852706500096,,3.453398774000001,15.538395157158282,
81EISBNV,,,,,240.376,7.95661336,12.386732151378748,,,3.6495929680000003,8.056857778315315,
81MPYK,,,,,273.8,10.199376948000001,6.7952006754767735,-2.1183650130042224,,5.9592966,9.628436369940863,
81HVVD,,,,,208.344,6.708970670000001,9.922849697037641,-2.155499349340971,,5.829498221999998,7.056095524438427,
81LMKI,,,,,312.824,6.874960210000001,22.041472102606942,-1.957622674475715,,2.0147320559999997,13.037589690583149,
81XBSJ,,,,,237.688,7.369391348,3.6770145199604527,-1.8672345126760774,,3.365233838,1.6241057200810542,
81YTQP,,,,,347.216,7.959606614000001,7.716401690554996,-1.984085760977905,,1.7241143040000013,9.425182486297016,
81UISR,,,,,246.936,6.496177522,7.61746975445259,-2.052051130529435,,5.8001099100000015,4.818945718723132,
81ZXNF,,,,,236.376,7.566401883999999,3.823529210036194,0.19813817641988862,,2.545082242000001,8.757794757243401,
81CNOC,,,,,227.632,8.184372778,6.581548913439753,-1.8540245208569104,,3.3385666659999993,12.848408934183253,
81GQCU,,,,,213.368,10.264684308,11.48146502193862,-1.813251231214963,,4.99465247,17.807060686705146,
81LYMP,,,,,192.368,6.537810964000001,7.269599159513543,-1.9870490824541776,,2.6982824240000003,6.379979638682243,
81LRON,,,,,233.296,8.309273103999999,7.914751210872013,-1.8006308559924946,,2.7693041780000005,7.475340017015948,
81PKFM,,,,,279.752,6.350052304,15.143506263742227,-1.8328646640948136,,2.412018496,18.093364915073153,
81FPTM,,,,,257.432,7.048841056,13.359659469088275,-1.765688697254518,,2.6082126899999993,7.336486689144879,
81QBAC,,,,,274.688,7.531571292000001,4.526070520882325,-1.6614018231048249,,5.314386419999998,9.733014928581996,
81UNTT,,,,,227.16,7.545993333999999,21.19451567599505,-2.0758270912810985,,2.2558250599999994,20.254914791477155,
81YMYR,,,,,238.488,8.308456762000002,15.175936131586742,-2.092841318455612,,2.9410081120000005,26.489408373348017,
81XLZJ,,,,,317.12,7.720690521999999,6.998875538970528,-2.1499082229820488,,2.2362328520000005,6.0627172538392395,
81AXJT,,,,,232.112,7.690213754,14.116610183043237,-1.8316291032751906,,2.7059016159999993,5.381062953543658,
81HYQH,,,,,346.56,7.030609418,11.7962725099923,-1.7389325439835375,,2.3312006379999985,28.13844101225226,
81BITT,,,,,330.48,8.739213224,3.7337813179135173,0.5579896213239408,,2.054732814000001,20.012458909889112,
81LNIR,,,,,214.504,9.965358908,11.992403449684305,-2.2885478569587576,,3.610408552000001,18.62179508264442,
81KTJZ,,,,,376.872,6.549511866,23.314379284252883,-1.755107544373459,,5.604459944,22.05589940514782,
81KONI,,,,,273.224,9.163711064000001,10.51953354003874,-1.8328509495549952,,5.586228305999999,10.559062741550502,
81JHXP,,,,,174.664,7.343812632000001,12.868099881878445,-2.248373136473674,,3.3450974019999995,12.03044113821268,
81CZRA,,,,,287.752,8.187093918,8.155112132276294,-1.785556828865083,,3.275980446,19.393723076036743,
81PSDT,,,,,283.384,7.075236113999999,9.315322780236873,,,2.044120367999998,3.6631348555574634,
81ARTV,,,,,290.048,7.100542716,13.490057966888058,-1.8567023947289272,,3.330675359999999,6.436557071136711,
81NYCW,,,,,270.872,8.04232927,15.515174622285114,,,1.9494246959999995,11.044678811083642,
81XSDR,,,,,323.448,6.017528995999999,5.267352277947622,-2.0036322538289824,,2.6563768680000006,8.889299890317572,
81FHOW,,,,,294.408,7.774569093999999,11.803698900344756,-1.6241477838193532,,2.8898506799999986,29.913244156059033,
81HNEE,,,,,277.296,7.875795501999999,7.909789066719795,-1.6913830715129734,,5.163091036000001,4.962291987579933,
81LDYM,,,,,187.072,8.575128482,7.705468761211092,-1.9945769529767858,,2.6071242339999996,4.720822425171275,
81YSXP,,,,,167.872,8.633088764,6.625603411010955,-2.136336918189045,,4.064566818000001,10.988312999273365,
81PMLU,,,,,,8.788737972,10.13731435292405,,,6.674412192,5.567695126351658,
81OQNS,,,,,234.36,7.390888353999999,5.7337829702561995,-1.796494995316607,,4.022933376000001,9.633805962858085,
81PHXI,,,,,349.088,7.181360574,30.708547615932602,,,2.1178632619999993,30.429123170081652,
81RIBC,,,,,231.168,7.335649212000002,17.499883563326932,-1.8538993484107777,,2.4800469959999996,11.36656419724096,
81MDEQ,,,,,,7.69538392,12.13419662688882,,,2.1556871080000004,9.392684807338101,
81GRBF,,,,,234.312,6.977275074000001,9.82235062192345,-1.7322469751234166,,2.5720215280000014,8.033483551361762,
81IXID,,,,,263.952,8.533767154,19.263557909430958,-2.0763506386174413,,2.5995050420000023,8.11696128671315,
81ZNUZ,,,,,215.96,8.987653306000002,11.308666652616479,-1.9535371548809053,,3.281694840000002,11.014405152344814,
81XBIE,,,,,214.56,9.376232098000001,18.598213831978594,-2.0550043837647536,,2.551885092,28.674008548858318,
81MTHE,,,,,311.336,8.151719098,17.76231011467822,-1.9940873110463144,,4.247427426,13.337433901991792,
81EKPB,,,,,165.672,6.815367243999999,11.190037585727763,-2.040952416813525,,3.728506028000001,12.288019112533965,
81IIYS,,,,,217.624,7.954708562,12.37473185285241,-1.8431252666996443,,2.9614166619999995,11.218575264711646,
81VUVW,,,,,238.312,6.52801486,3.9175869026736345,-1.5896488987891644,,2.896653530000001,3.9712161336295964,
81SMOP,,,,,155.392,8.873909654,10.818299687566434,-1.8328241463259474,,3.9777624519999994,3.3135557396850897,
81MWJG,,,,,255.04,6.210729936,6.778391220636354,-1.6652810802806925,,2.6000492699999995,5.3093811720387905,
81SPET,,,,,332.808,7.929129846,6.22527559309626,-1.9382021976198303,,2.250654894000001,6.702958208134674,
81HJSA,,,,,216.392,8.904386422000002,21.407369338851517,-1.8056750332179945,,7.126121432,22.007114127254393,
81SDAP,,,,,345.168,8.100561666,23.210488363237857,-2.199946994318452,,1.4443811120000003,19.766565793278303,
81ZNFC,,,,,228.816,7.079317824,12.137206510148864,-1.7132030768261757,,2.648757675999999,13.736666396546143,
81UYLO,,,,,251.584,7.911986664,9.844408501276247,-1.9088824311365897,,2.81365876,5.349296571512931,
81HPFB,,,,,209.52,7.184353828,15.542482286301633,-2.180533565224323,,2.8732517259999995,14.200322278737197,
81FADN,,,,,208.6,6.808836508000001,13.18751349041964,-1.9565140820341185,,2.4174607759999995,12.932046249917295,
81TUQV,,,,,305.072,7.929674074000001,7.649193610440253,-1.8983426395789138,,6.869790044000001,3.309391654065744,
81UJRP,,,,,294.184,10.059510352,17.642696582155462,-2.025073204335058,,6.007732892,11.899515088439529,
81GESO,,,,,198.56,6.386243466,12.932091302260437,-1.8501344063224678,,2.6574653240000004,6.318477431312071,
81FUTY,,,,,250.208,6.359848408000001,6.789365836364984,-1.719035024074401,,2.413923294000001,6.999510558603365,
81VZUY,,,,,283.072,6.248009554000001,17.280401983750263,-1.6339863376051653,,2.0019426980000006,8.691241502225099,
81DPZB,,,,,242.36,8.126684610000002,24.240361826094922,-1.8635848380727111,,4.204433414,21.066097581659495,
81PFMU,,,,,247.6,11.420352466,20.692589420128165,-2.031088638057554,,4.187834460000001,34.896981530929004,
81GKSN,,,,,310.544,8.62737437,31.18493230824784,-2.307931081402785,,5.624052152000001,7.765393792332749,
81LKPO,,,,,,6.956050181999999,11.95869593601242,,,,,
81NLEP,,,,,322.72,8.303830823999999,25.995832161906264,-2.2617511586868204,,8.276891538,13.480058246906799,
81GXHT,,,,,258.6,8.579482306,17.79053267499318,-2.1011176385582075,,8.164236342,6.099563920478251,
81PXFQ,,,,,305.92,8.05729554,10.002117942715934,-1.811686031480349,,2.0101061179999995,7.2826071966020525,
81MSOE,,,,,235.144,6.197940577999999,18.188167535241146,-1.8061210280684463,,2.9491715320000003,19.55048059588306,
81UROT,,,,,279.904,8.062193592000002,4.694937172103584,-1.8055158465358545,,2.4035829619999998,5.229916788056958,
81EXTX,,,,,276.904,7.039044952,17.719709088469823,-1.7647088147423347,,7.317145460000002,2.7462974838862593,
81VPPJ,,,,,271.488,6.777271283999999,16.550009131719534,-1.8033541729164426,,2.1687485800000017,14.138234123468179,
81RIVJ,,,,,302.384,7.157414542,19.247248159152516,-1.8945556018297793,,2.193783068,31.115752071740125,
81CDVA,,,,,268.904,7.534836660000001,9.948613697395231,-1.8209457987868518,,2.1926946119999986,23.244274514383108,
81GOBT,,,,,273.232,8.446690674000001,11.280500789415335,-1.8780988001817605,,2.496645949999998,8.74963349232412,
81OSEU,,,,,308.616,6.866524676,22.502209421521258,-2.0820293856813805,,1.8615318740000006,8.739462915419919,
81QSVG,,,,,250.904,8.108725086,11.153700669284612,-2.1877070889204333,,2.6950170559999993,567.0725349393938,
81VPFN,,,,,209.4,7.931850986000001,10.102486258342548,-1.791463607460173,,6.0001137,5.399163835261901,
81UMRU,,,,,168.44,7.239865084000001,3.670562749770122,-2.0128362377581652,,3.622381567999998,3.2119045891806937,
81ILCS,,,,,268.664,7.338370352000001,15.147524496761838,-1.8235330586976488,,4.774784358,10.716385958428337,
81JGDB,,,,,288.152,7.768310472,8.685916632112008,-1.8272134005528642,,5.09805579,8.655923695366083,
81VLQW,,,,,227.464,6.081203672000001,4.102465820698571,-1.8216054031254316,,3.0680853499999996,6.065859043037515,
81EHAD,,,,,254.064,7.0787735960000004,20.984310524532372,-2.353511945144419,,4.895058746,13.499941485428742,
81DUWW,,,,,303.76,8.344920038,6.867243397463061,-1.7329276410782768,,2.26398848,25.346216068675815,
81BGFS,,,,,270.632,8.138657626,19.30776035173422,-2.112441254492296,,6.636316232,6.553126088364239,
81PAFA,,,,,178.832,6.445836432,10.334381462864625,-2.1908348216529703,,2.6337914059999985,8.423315778243149,
81ULMG,,,,,301.456,5.581330254,18.232008664159853,-1.8859314656110655,,2.3037171240000003,12.58442525107921,
81PPAA,,,,,264.192,8.584380358,6.2421987296144295,-2.009812289303227,,2.341813083999999,27.063926803403824,
81ZWEN,,,,,261.56,7.676063826,23.056023850829092,-2.07417508718936,,6.168824379999998,12.426885184550471,
81LJQR,,,,,261.416,7.0393170660000015,17.306757557959838,-2.269132713536237,,2.0939172300000006,30.045150729693468,
81MQYS,,,,,180.752,8.275530968,9.888602807778256,-1.8410952962585725,,2.6473971060000006,16.630170270024298,
81FHYS,,,,,264.816,6.958227094000001,13.513563413474628,-1.9561339932042756,,4.474098388000002,5.506980598295222,
81XMGS,,,,,227.288,10.016516339999999,10.618816691609286,-1.796669692506839,,3.0648199819999995,8.350861568724511,
81DVCJ,,,,,300.424,8.44641856,8.936925263198749,-2.0614088588772574,,2.5029045720000003,20.039267205663986,
81DZFX,,,,,258.648,6.747882971999999,11.54418450216385,,,4.3551845700000005,11.776523326092468,
81CYEF,,,,,,7.476876377999999,10.106808533360073,,,4.925807627999999,12.14693171339989,
81XLMD,,,,,246.904,9.605079972,13.854638314297492,-1.979817952214944,,3.215299024,30.90479755523404,
81OBKS,,,,,305.88,9.162622608,11.299926408609926,-1.8234604042590945,,2.921415903999999,20.431054357766268,
81OXLV,,,,,217.336,8.283966502,7.313285596775228,-1.9857951811281964,,2.710799668000001,9.946116682404243,
81VDVJ,,,,,224.088,9.250243315999999,7.002811399716545,-1.829085544872214,,5.727183358000001,5.086234019389985,
81CSEU,,,,,287.728,9.211331014,8.46566691229935,-1.8757903754885774,,3.1089024499999995,6.403995917394077,
81AJVN,,,,,236.032,7.844774506,5.287023640953386,-1.6687997864210047,,3.2327143199999995,5.110910067688533,
81CAKN,,,,,317.088,8.341926784,9.657938431673708,-2.1551763500247034,,2.458005762000001,14.276842870186673,
81YKMY,,,,,298.584,8.035798534,7.93771774882428,-1.830638227344025,,2.8708026999999987,8.0332949310977,
81MYOD,,,,,220.384,7.835522629999999,7.92959086838659,-1.8180634040290897,,3.2299931799999992,13.627471314957885,
81XGSK,,,,,,8.402608206000002,2.4034544493291317,,,6.5016198020000004,10.463310984100588,
81ONJP,,,,,,,,,,5.623780038000001,14.223270060713887,
81PPPW,,,,,287.256,8.464650198000001,13.74077896227139,-2.1299873012685566,,2.6906632320000012,28.90460293465385,
81LXVR,,,,,242.92,7.8186515619999994,13.90219089604225,-1.847196364251431,,2.991077087999999,13.515590761783223,
81GJBM,,,,,254.36,10.303596610000001,24.765076743470836,-1.9968144375598058,,6.874143868000001,24.914769716174384,
81QLTA,,,,,294.856,7.479597517999999,31.256290631647254,-1.884703741667181,,2.126026681999999,53.54591923667013,
81YRGV,,,,,254.008,10.12128023,23.028397303546768,-1.9516992969256535,,3.528502237999999,43.596539173769294,
81WGJS,,,,,300.224,9.471471998,20.77021357064005,-1.89045160569367,,1.9401728200000008,6.117345774925592,
81IUVP,,,,,290.336,8.218387027999999,12.71858417828022,-1.5597386721274233,,4.154636552000001,16.75160281614867,
81FUEB,,,,,170.424,6.855368002,7.180346028569932,-2.1416420527348237,,4.305931936000002,7.265030809982845,
81PHOY,,,,,301.424,8.810234978,7.591314703659703,-1.9858979857963277,,3.625102707999999,9.31658111272585,
81YGGI,,,,,217.184,6.62325476,16.31927810076169,-1.949160718209896,,2.5369188220000014,19.401561963151316,
81GPAF,,,,,277.896,8.250224366000001,6.03312314062957,-0.35705248030353687,278.144,2.9967914820000026,3.3481849963823684,-4.059337875372876
81ELZO,,,,,305.248,6.981628898,16.1727687113246,,,10.162369444000001,8.018863252356907,
81IYWN,,,,,299.84,8.218659142,14.877277598404891,-1.787940547492326,,2.5725657559999995,26.644406625031078,
81GSXU,,,,,284.064,8.3947169,18.60726791149093,-2.2850394911511103,,1.388597742,7.88449287525837,
81MKTC,,,,,286.344,9.029558862,19.827054333158014,-1.9332197902840562,,2.706445844,24.971345787722374,
81XKTL,,,,,270.992,9.315550676,12.558790936232677,-2.0481999555122457,,3.9317751859999976,8.471525497807345,
81ESQS,,,,,303.432,7.981375733999999,29.05356472689711,-1.7127965385152493,,2.6963776259999994,22.05347086945726,
81HHHQ,,,,,244.816,9.098675818,9.05495194299782,-1.9459797327581327,,2.8561085440000005,9.724325970472194,
81INZL,,,,,255.448,8.745199732,9.460827679436933,-1.8155233831057558,,3.1905366499999994,14.074690072964307,
81XENX,,,,,170.008,8.776492842,9.043693074734458,-2.273777944419635,,3.9282377040000007,9.758877977513604,
81YXMS,,,,,252.448,8.031988938,19.215307652494143,-2.255663968506269,,3.276524673999999,21.18911154413983,
81ZJND,,,,,251.232,8.775948613999999,24.03430329237775,-2.0288305544527248,,4.121166530000002,6.15469305246005,
81KGBH,,,,,232.656,9.276910487999999,10.369990729021891,-2.0414430383534636,,3.770139470000001,11.384183158663603,
81JONB,,,,,283.904,8.510093236,15.949618042135054,-1.973586242289457,,2.8963814160000005,27.212329978338865,
81XLBJ,,,,,301.88,9.672292129999999,11.191438932505507,-1.8515569911032799,,2.504537256,17.56894899759231,
81LKBI,,,,,213.112,7.778922918,9.824118677520138,-1.6353365672694054,,2.776651256000001,13.509329137303599,
81FEBL,,,,,289.44,7.895659824,10.527657910950564,-1.9348252356649027,,5.300508606000001,3.509875083247266,
81GGPC,,,,,159.28,8.801799444,6.073033067586574,-2.033584930264624,,4.715191392,4.672736407074553,
81NTYE,,,,,253.704,7.843686049999999,6.649857907504491,-1.8403551461742609,,2.7099833260000006,7.613078290678482,
81ZAOP,,,,,272.392,9.90358903,15.426404266386902,-1.9814892491922365,,6.405835674,10.46347094276082,
81FUIV,,,,,186.936,8.199066934000001,4.6891952667808585,-2.0212309546659526,,4.208515124,6.677171583088156,
81XMCL,,,,,244.432,8.507372096,6.6583810021656165,-2.1656113776989514,,3.3785674240000017,29.731573573055297,
81XMUX,,,,,223.896,9.805355876,11.579328901538293,-2.2309219486378424,,3.097745776,16.675548482133955,
81JQXU,,,,,209.368,7.5677624539999995,5.401185023677674,-1.6998254083628126,,3.6795255079999993,4.687533259615339,
81VSZP,,,,,308.256,8.83690215,16.774665190399478,-1.9714844337577233,,6.462979614,12.497248022264742,
81WUMO,,,,,160.328,8.760166002,2.1061165732219096,-2.3021929862734396,,5.362278483999999,7.099988440835661,
81EPUV,,,,,245.824,11.610015923999999,11.86211118730557,-1.9693608560955909,,4.0629341340000025,9.024300528018777,
81ZREX,,,,,221.44,8.892141292,14.457470141764084,-1.9456594545772532,,6.10623816,14.23978491726613,
81JNTD,,,,,320.336,8.026274544,14.20625398759293,-1.8434942532840068,,2.6109338299999996,25.148010899472748,
81UZZY,,,,,196.232,9.370245590000001,4.334475153925791,-1.8571356818501954,,5.0104350820000025,4.830903125710554,
81SSKA,,,,,274.448,7.186802854000001,8.455816655415372,-1.7443346871659742,,2.7480792860000003,5.429753853537009,
81QNZQ,,,,,302.344,8.857582814,21.685224020286256,-1.812066582908301,,6.071135454,15.307358498774374,
81EEUM,,,,,219.872,10.429313278000002,13.842945915880767,,,2.9864511500000006,48.94501979793246,
81RVXS,,,,,242.232,8.010764046,10.80028848225824,-2.0107600623668986,,2.765766695999999,7.117840951440261,
81QCJR,,,,,336.176,8.04913212,23.266815639661566,-1.7172066901111975,,2.8906670220000006,32.99130566164364,
81UHDU,,,,,300.064,6.941628140000001,21.79797495502736,,,4.559270070000002,12.776693208338378,
81SOAQ,,,,,234.656,9.777600248,3.7372284757557974,-1.791380612688954,,7.220272875999999,3.794137046813148,
81GNKK,,,,,242.024,8.456214663999999,6.3803221384190305,-1.7416218466460123,,5.958208144,4.929102522772275,
81CVDO,,,,,244.016,7.984641102000001,7.260308850868536,-1.7770791171788005,,3.450133405999999,7.13465464476032,
81VSUT,,,,,255.064,7.708173278,17.375461722210435,-1.9533265386417042,,2.835972108,10.208280457550135,
81DTPP,,,,,276.144,8.252673391999998,3.3758702789058703,-1.8935509841539897,,2.6678056560000005,8.91502422038213,
81XUGE,,,,,334.736,8.348185405999999,13.274078815872684,-2.0060921643816982,,3.1690396440000006,19.122338002190002,
81IKZL,,,,,334.544,8.632000308,6.30974879769393,-1.6588439515035134,,2.6754248479999996,8.816812699609763,
81RALO,,,,,264.76,8.832548326000001,6.177545106269966,-2.0498600686041755,,2.34562268,13.09126147092021,
81EILI,,,,,237.6,8.252673392,3.6593508850614476,-1.9084625592367956,,5.418061853999999,12.614686765037016,
81RYYJ,,,,,259.464,7.73620102,4.662253847657804,-1.8579026895822608,,3.581564468,11.727772875529265,
81NSHN,,,,,224.52,7.460821652000002,20.587956103508674,-2.0263714602333494,,7.270341852,10.186435475670574,
81FQSA,,,,,219.176,9.244256808000001,15.461285402255532,-1.9137897350155981,,8.009675590000002,7.359178347478745,
81JDOP,,,,,221.272,8.679892372,5.922890450616152,-1.9808402573034982,,3.275164104,3.9422523980587543,
81RAUJ,,,,,300.624,10.218424928,15.284632052816972,-1.938336594725115,,2.5088910799999997,18.897028002836848,
81IFYU,,,,,255.072,8.617034038000002,4.480208271944509,-1.8188605892064516,,3.704287882000001,25.45295541680769,
81WMDP,,,,,260.552,7.683683018,11.974318358052788,-1.7447590489537106,,2.774746458000002,16.450073663360904,
81LDGM,,,,,266.024,8.615945582000002,14.48009578352298,-2.102260626201314,,3.3502675680000005,15.625004568959332,
81LSIQ,,,,,285.472,5.437926176,20.346763566228415,-1.998257730210753,,1.5581247640000004,25.283224201632194,
81OPBW,,,,,209.416,8.479344354000002,11.465200415605477,-1.9782434734006529,,4.1252482399999995,10.434513595755195,
81LPJV,,,,,200.944,7.7076290499999995,6.891774530554522,-2.1646182704425883,,3.231625863999999,11.629089113511858,
81JHOL,,,,,276.728,8.937040102000001,4.846532127201882,-1.9563309493096313,,3.0686295779999995,11.170083851520543,
81KOAX,,,,,314.872,8.267095434,12.384452600337246,-1.9901786655536853,,4.010144018,16.11414649585885,
81WVMS,,,,,237.928,8.809962864000001,10.762104410383687,-1.9013291451519763,,3.4678208160000006,22.948319748948943,
81FMES,,,,,167.32,10.441558407999999,12.420731686176945,-2.1555841672707174,,3.4191124099999994,24.45616245080164,
81KOOS,,,,,267.816,7.671437888,11.723683147373098,-1.7489063384273322,,2.384534981999999,21.893110163017038,
81XBCU,,,,,302.952,9.809981814,20.680352884803487,-1.991596760450193,,3.0022337619999995,32.741757270647526,
81LMLJ,,,,,281.736,8.836085808,12.597230594856951,-1.9706746224874223,,5.086899116000001,5.153158481940954,
81GJKA,,,,,282.12,9.560453276,11.654957481689928,-2.076064646804298,,6.241750932,9.903556663643622,
81OXZH,,,,,199.72,8.940577584,9.828003663002981,-2.096905585945933,,3.244687336,19.07226004331946,
81MWZQ,,,,,271.808,6.658901694000001,25.344397598088616,-1.8628709469994646,,3.7410232720000014,14.436396024631632,
81UZZU,,,,,238.608,8.434445544,3.8485719715239832,-1.7379276269821275,,6.076577733999999,7.510894862131941,
81MCAD,,,,,299.208,8.111990454,13.407500453477523,-1.8062927319988376,,2.7080785279999997,32.2691197094064,
81ECRR,,,,,266.96,8.018655352,8.255471503191082,,,3.384553932000001,10.614061451207073,
81OFSX,,,,,284.464,6.524477378,17.281489679422894,-1.8212633558250673,,4.330966424,4.277378852755505,
81CFJS,,,,,236.392,5.671944216000002,12.167032573721498,-1.76126385149837,,2.258274086000001,14.975698635456045,
81YOUX,,,,,319.128,5.577792772000001,9.089868118405239,,,3.4253710319999993,14.128028644860542,
81BGBZ,,,,,215.96,8.140018196,11.226490627974531,-2.0214804287752486,,2.6435875099999997,18.936912405669514,
81CTMA,,,,,218.528,7.185714398000002,9.366015044297122,-2.0730713655939326,,2.558143713999999,20.24486812725635,
81VVUK,,,,,224.336,7.332111730000001,20.294035605812855,,220.192,5.308127797999999,6.3852139768374245,-3.5843541807334987
81NWRD,,,,,313.104,8.226822562,22.33510203916696,-2.1382908599916846,,3.1064534240000006,22.824165019995803,
81XPOA,,,,,327.288,6.803394228000001,8.04248919986841,-1.925524923375633,,2.3829022980000003,13.242433915636505,
81MBSI,,,,,233.424,6.732916701999999,20.27346575872019,-1.909098489653843,,5.335611312000001,6.177423426478065,
81POYJ,,,,,252.968,8.04232927,1.687982879060093,-1.745908186370798,,3.1611483379999994,4.153044547076277,
81VIHZ,,,,,,7.304356102,5.744555601610973,,,3.402513456000001,5.815812091187266,
81PQOB,,,,,243.072,10.050802704,17.258780666663565,-1.9407714708067942,,3.7187099239999997,19.731938799317213,
81LNXM,,,,,252.456,7.614021833999999,15.992087606375849,-1.851137527373794,,3.206319262,27.165914026772597,
81FIIG,,,,,348.336,9.132417954000001,19.893644909367413,-1.7002986146035255,,2.7872637019999997,23.960458273371984,
81BFEP,,,,,292.648,7.11169939,8.266589626925969,-1.7500769728576415,,2.420181915999999,3.346211232125073,
81VDZO,,,,,286.584,6.78788373,25.478097645821205,-1.7839695878974453,,2.135550672,26.988668939575366,
81ASYR,,,,,273.704,9.90222846,4.570762840051975,-1.9612738184951013,,3.161692566000001,13.684186364559642,
81ZMNW,,,,,212.192,7.283675437999999,12.131646032587664,-1.6227084640268004,,3.110535134000001,16.12819375193639,
81LDHC,,,,,288.488,7.917973172000001,12.393800255369618,-1.9556210038936115,,2.3341938919999983,7.711301780503731,
81TLYA,,,,,268.504,9.007245514000001,3.4222228010461273,-1.871943146117701,,2.5292996300000006,11.366440547946397,
81WFVC,,,,,252.12,8.945203522,15.020262496707572,-1.8039996001098189,,,,
81NPJO,,,,,268.952,7.789535364000001,13.098028314597583,,,2.8305298279999995,21.613269030620984,
81UFMU,,,,,229.768,6.80421057,7.06136286420688,-1.9993676832164056,,6.142701436000001,7.255673148647203,
81VHQU,,,,,280.416,7.4031334840000005,11.566914798683355,-1.664589366497239,,2.0310588960000002,9.942242423618527,
81MDRI,,,,,283.16,7.7421875280000005,28.331625944516492,-2.2294558528301422,,2.7263101659999993,6.959884879795067,
81HCWS,,,,,182.824,7.765045104,7.396051189655194,-2.154952236931422,,3.5617001460000015,10.392054867541837,
81GVGU,,,,,195.648,8.613496556,7.543385617214594,-2.1425744513544487,,3.975041311999999,9.370526594060763,
81UAAN,,,,,143.864,9.215140609999999,5.977898783853738,-1.9857222001501214,,4.104295462000001,6.518461542419346,
81ZAZT,,,,,284.48,7.055371792000001,13.720684284320516,-2.0575388535653474,,1.931193057999999,22.93724823469459,
81SDLR,,,,,,,,,,2.22045024,23.52331104351596,
81FCGR,,,,,273.032,9.949576296,7.174752111397299,-1.8206864741514437,,6.867341018000001,3.2855449182745926,
81ETSL,,,,,290.168,7.7669499019999995,11.381123097919643,-2.0008297517415485,,3.3053687579999993,15.831736900605694,
81NSSO,,,,,233.064,10.199649062,5.516450492844108,,,2.31705071,14.594667019497226,
81LZQV,,,,,198.152,8.819758968,15.224049508918446,-2.101187925600243,,2.723044798,25.541872309210223,
81XVHN,,,,,244.728,7.540823168000001,11.847048547634135,,,3.7129955300000006,9.435920492458592,
81XUWN,,,,,,7.232790119999999,6.3747373687078275,,,2.5848108860000014,14.585797612060851,
81CRGA,,,,,233.728,8.055118627999999,8.271620572173267,-1.7035691527707968,,6.340800428000001,3.354117031351172,
81SCIT,,,,,258.784,6.6708747100000005,19.452714263567437,-2.1411366281899973,,1.7921428039999991,6.999482251566897,
81ZZXM,,,,,186.608,7.5767422159999995,12.556131744291314,-2.059758487466752,,2.8035905420000002,10.70021656603267,
81FXFM,,,,,,9.390382026,6.928195889262947,,,,,
81HMCC,,,,,236.848,6.882035174,16.079368658003954,-1.9292988724482711,,2.352153416,29.16723922091359,
81VAPN,,,,,217.288,7.090202384000001,12.41137062253803,-1.9890836788108572,,2.5029045720000003,17.242475752049064,
81WQMM,,,,,279.952,9.619229900000002,8.026267491804644,,,7.303811873999999,6.31633685691319,
81SYXO,,,,,221.304,7.946817256000002,6.657450348294008,-2.0595369866678084,,3.0425066340000013,7.0199404000318975,
81PHEW,,,,,245.024,8.46546654,15.885853514998807,-2.150065042278584,,1.9322815140000014,6.51013497018303,
81QCRC,,,,,296.064,9.494329574,11.778048382053795,-1.7542226296427543,,2.540456303999999,10.0061728952682,
81PHZO,,,,,354.136,10.107402416000001,9.938032186001411,-2.056269169646839,,2.3056219220000003,18.548773264288933,
