_id,smiles
81GEJX,Cc1cc(NC(=O)c2cc(N)n[nH]2)no1
81KDZW,Cc1cc(CCNC(=O)C2CCCC2)on1
81MIVMIU,N[C@H](c1cc(Br)ccc1F)c1c(F)cccc1F
81YXVN,c1csc(N[C@H]2CCSC2)n1
81MBTS,C[C@H]1C[C@@H](C)CN(S(=O)(=O)Cc2ccccc2Cl)C1
81NASI,Cc1cnoc1C(=O)NCC[S@@](=O)Cc1ccccc1
81JCFQ,C[C@H](CSc1ccc(F)c(F)c1)/C(N)=N/O
81MZII,CSc1nc(C)c(CCC(=O)NCC(C)(C)C(N)=O)c(C)n1
81OBKP,Cc1csc(CCCCNC(=O)N2CCC[C@@H](CN3CCOCC3)C2)n1
81XGCI,Cc1ccc(CS(=O)(=O)N(C)Cc2ccccc2)cc1
81VEPO,Cc1ncoc1C(=O)Nc1ccc(C#N)cc1
81EJTX,Cc1cc2ccccc2c(=O)n1N
81ZJDI,Nc1ncnc(N(Cc2ccccc2)Cc2ccccc2)c1N
81AXIL,CCN(Cc1ncoc1C(C)C)[C@H](C)CS(C)(=O)=O
81JBYS,C[C@H](CSc1ccccc1)C(=O)NCC1(O)CCOCC1
81OOVA,CCCN(C)C(=O)c1csc(C#CCN)c1
81IXEV,Cc1cc(CN2C[C@H](C)O[C@H](C)C2)no1
81JQTC,Fc1cc(Br)ccc1COc1nncc2ccccc12
81QLVI,ClC[C@@H](Cc1ccco1)c1cccc(Cl)c1
81KFWE,C[C@H](C(=O)NCCn1cccn1)n1ccc(N)n1
81ETAL,CC(=O)[C@H](C)SCc1nc2ccccc2c(=O)[nH]1
81GQIC,Cc1cc(C)cc(O[P@](C)(=O)Nc2ccc(C)cc2C)c1
81VIVO,CC(C)n1cc(NCc2cc(F)ccc2Br)cn1
81LVLG,COCc1nc(C(=O)NCC2CCC(C)(C)CC2)cs1
81BUIK,Cc1ccc(Sc2cc(C)c(N)cn2)c(C)c1
81KBMZ,Cc1ccccc1[C@@H](NS(C)(=O)=O)c1ccccc1
81TPSJ,CC(C)[C@H]1CCCCN1c1ncc(Cl)cn1
81ZVVR,Cc1n[nH]cc1CN1CCN([C@@H](C)C(F)(F)F)CC1
81ARFB,C[C@@H]1C[C@](O)(Cc2cnn(C)c2)CS1
81EOKT,CC(C)CCC(=O)NNC(=O)N[C@@H](C)c1ccc(Cl)s1
81WSCG,Cc1noc(C)c1C[S@@](=O)c1cccc(F)c1
81YDUB,CCCN(C(=O)CSc1ccccc1)[C@H]1CCS(=O)(=O)C1
81GUDA,CCCc1cc(=O)[nH]c(SC[C@H](CS)C(C)(C)C)n1
81TOVR,C/C(=C/C(=O)O[C@H](C)Cn1cccn1)C(C)(C)C
81FAYV,Cc1cnc([C@@H](C)NC(=O)N(C)Cc2ccncc2)s1
81ZLUC,O=c1ccc(Cl)cn1Cc1ccccc1
81NVPC,Fc1ccccc1[C@H](CCl)Cc1nccs1
81YVEC,CCO[C@H](C)c1nc(CONC(=O)C2CCCC2)cs1
81DNWX,C#CCOCC1CCN(S(=O)(=O)Cc2cccc(C)c2)CC1
81ILMY,CC[C@@H](C)NC(=O)[C@H](C)O/N=C(/N)Cc1cccnc1
81BEUY,C[C@@H](NC(=O)/C=C/c1ccsc1)c1nc2ccccc2[nH]1
81RWOL,Cc1cc(NC(=O)Nc2ccccc2)c2ccccc2n1
81JZDY,O=C(Nc1cccc2ccccc12)n1ccnc1
81YNTJ,OC[C@H](Cc1sccc1Br)c1ccc(F)cc1
81GBON,CSC[C@H](C)NC(=O)NC[C@@H](O)c1ccco1
81QKRE,Cc1csc([C@H](C)NCc2ccccc2Br)n1
81ZOCF,Clc1ncc(Cl)c(NCCc2cscn2)n1
81BEQA,CS[C@H](C)C(=O)NCc1csc(Br)c1
81LQUL,O=C(CSc1nc2cc(F)c(F)cc2[nH]1)NCCc1ccccc1
81AHDA,O=C(c1cc(F)cc(F)c1)c1ccccn1
81FFXX,O=S(=O)(/C=C/c1ccc(Cl)cc1)NCc1ccc2ccccc2c1
81JVMF,C[C@@H](C(=O)Nc1nccs1)N1CCC(NS(C)(=O)=O)CC1
81YHTC,COC(C)(C)CNC(=O)[C@H](C)n1cccn1
81CRLA,CCc1ccc([C@@H](O)c2cc[nH]c2)o1
81RUPL,CCOC(=O)CSc1nccc(C)n1
81DBHT,CC(C)(C)c1cnc(CN[C@@H](C2CCCC2)C(F)(F)F)o1
81CDXK,CN(Cc1cc2ccccc2o1)C(=O)NCCC[S@@](C)=O
81QNKU,C[C@@H](NC(=O)N[C@@H]1CCOC1)c1nc2ccccc2[nH]1
81NMCC,CCc1c(C)nc(SCC(=O)NN)[nH]c1=O
81AXQX,c1csc(N[C@@H]2CCCC[C@@H]2C2CCCCC2)n1
81TOYQ,Cc1ncsc1CNC(=O)N(C)CCN(C)C(=O)OC(C)(C)C
81IRPG,FC(F)n1ccnc1CNc1ccccc1C#Cc1ccccc1
81ZHNX,Cc1ccc(Oc2ccc(NC(=O)NNc3ccccc3)cc2)nn1
81ILEB,CC(C)OCC[C@@H]1CCCCN1c1ncc(Cl)cn1
81EHWU,CCNc1nc([C@H](C)OC)ncc1I
81LLOI,CCN(Cc1nccn1Cc1ccc(F)cc1)C(C)=O
81IRLD,CCc1ncc(CNCC(=O)NC2CCCCC2)s1
81ZOAU,CN1CCO[C@H](CNS(=O)(=O)Cc2ccccc2N)C1
81OIWS,CN(CCCS(C)(=O)=O)C(=O)CSc1ccc2ccccc2c1
81KNWM,CCc1ccc([C@@H](C)N[C@@H](C)Cc2cc(C)n[nH]2)o1
81SGOK,CSc1ccc(NC[C@@H](C)Oc2cccc(F)c2)nn1
81UAGM,CC(C)NC(=O)N1CCN([C@H](C)C(=O)Nc2ncccn2)CC1
81DMTX,Cc1cc(Sc2cc3ccccc3[nH]2)ncc1N
81CQZZ,C/C(Cc1ccc(C)o1)=N\NC(N)=O
81IWVX,O=C(/C=C/c1ccccc1)Nc1cnn(CC(F)(F)F)c1
81NVCE,CCc1cnc(CCNC(=O)C[C@@H]2CCC[C@H](C)C2)s1
81LGLW,O=C(CCSc1ccc(F)cc1)NNC(=O)NCc1ccncc1
81VEIA,CC[S@@](=O)[C@@H]1CCC[C@H](NC(=O)NCCc2cccnc2)C1
81WYLE,c1ccc2[nH]c(CSc3nc4ncccc4[nH]3)nc2c1
81WUON,Cc1csc(=O)n1CCC(=O)N[C@@H](C)CN1CCOCC1
81GVPQ,CCNc1cncc(N[C@@H](C)c2cccc(F)c2)n1
81OQOO,CC(C)[C@@H](O)c1ccn(CCC(C)(C)C)c1
81OXBV,CC#Cc1n[nH]c2ncnc(N)c12
81GSBV,O=C1CSC(=O)N1Cc1cnc(Cl)s1
81YEYN,CCCC[C@@H](C(=O)OC)C(=O)c1ncccn1
81QSPP,Cc1c(C=O)ccc2c1cnn2C
81MGWI,O=C1N=NC=C(NCCc2ccccc2)[C@H]1Br
81ETCZ,COc1ccc(SCCC(=O)NC2=NCCS2)cc1
81KVOG,Cc1csc(CS(=O)(=O)Cc2ccc(F)cc2)n1
81GQLL,CCOC(=O)N1CCN(Cn2cc(Br)cn2)CC1
81YFPO,CC[C@H](O)c1ccn(Cc2nccn2C)c1
81NTOM,CSc1ccc(Nc2ncccn2)cc1F
81PFRP,COC[C@H](C)NC(=O)NC(=O)CSc1cccc(F)c1
81TPRX,CC(C)S(=O)(=O)CCCn1cc(Br)ccc1=O
81FNWC,C[C@H](NC(=O)NNC(=O)Cc1ccncc1)C1CCCCC1
81CFSE,CCc1ccc([C@H](C)N[C@@H](C)Cc2cc(C)n[nH]2)s1
81NEQD,O=C(CSCc1ccccc1Cl)NCc1ccsc1
81KQRH,CSc1ccsc1C(=O)NOCC(N)=O
81HCJX,CCS(=O)(=O)N1CCC(C(=O)Nc2cnn(C)c2)CC1
81YQGS,CCc1cc(=O)[nH]c(C2(N)CCCCC2)n1
81JOII,CC[S@](=O)Cc1csc(COc2ccc(C)cc2)n1
81BPUG,Cc1cc(=O)[nH]c(SCC(=O)N2CCCC[C@@H]2C)n1
81BKCA,Clc1cc(Br)nc2[nH]cc(I)c12
81FNVH,CC(C)NC(=O)[C@H](C)Sc1c(Cl)cccc1Cl
81LRFU,Cc1[nH]ncc1CCCNC(=O)N1CCC(C(C)C)CC1
81AUID,CC(C)(C)c1csc(C[C@](C)(O)Cc2ccccc2)n1
81JRRC,O=C(CSc1ncc2ccccn12)Nc1ccc(F)cc1
81KDUA,NNc1ccnc(CSc2nc3ccccc3[nH]2)c1
81PGXA,CCC[C@@H](C)Cn1ccc([C@H](O)C(C)C)c1
81RADA,O=C(CCSc1ccc(F)c(F)c1)NC(=O)NC1CCCC1
81PTCW,O=C(Nc1cc(Cl)c(Cl)cn1)c1ccnc(Cl)c1
81KENK,CCOCC(=O)NCC[C@H](O)c1ccoc1
81KNEC,Cc1cc(CN2CCN(C(=O)NCCc3ccccn3)CC2)on1
81YINN,Cc1csc(S[C@H](C)C(=O)NC[C@H]2CCCO2)n1
81XZAW,Cc1nc(C(=O)Nc2cccc(Br)c2)co1
81KJLB,FC(F)n1ccnc1CN1CCN(Cc2ccnc(Cl)c2)CC1
81ATML,CCCCS(=O)(=O)N[C@H](C)Cc1ccco1
81OGUT,Cc1cc(Sc2ccccc2)nc(N)n1
81YNCE,Cc1cc(NC(=O)CC[C@H](C)O)[nH]n1
81AIAY,O=C(Nn1cnc2ccccc21)C1CC=CC1
81XRTK,CC(C)C(=O)NCCN(C)Cc1cnc(N2CCOCC2)nc1
81TEDB,CNc1nc2c(NC)ncnc2[nH]1
81MNHK,COc1ccc([C@H](O)P(=O)(OC(C)C)OC(C)C)cc1
81IKJM,C[C@H](CC(=O)N(C)CCCS(C)(=O)=O)n1cccc1
81ORXH,Cc1ocnc1CNS(=O)(=O)N1C[C@@H](C)C[C@@H](C)C1
81MVPZ,O=S(=O)(Cc1ccccc1)NCc1cccn1Cc1ccccc1
81VIVX,Nc1cccc(Cl)c1SCc1cnc(Cl)s1
81GQFP,Cc1cnc([C@@H](C)NC(=O)NCC(=O)NC2CCCCC2)s1
81BOBR,FC(F)(F)[C@@H]1CN(CCCc2cccnc2)CCO1
81BQQK,CCNC(=O)c1csc(COc2cccc(OC)c2)n1
81LLUH,Cc1cc(C)nc(SCC(=O)NCC(C)(C)N2CCOCC2)n1
81QOBV,CCc1ccsc1CN[C@H]1CCN(CC(F)(F)F)C1
81XYZL,CCOC(=O)C1(C)CCN(C(=O)NC[C@H](C)Sc2ccccc2)CC1
81QLCN,CC(=O)N1CCN(C(=O)[C@H](C)SCc2ccc(F)cc2F)CC1
81ORZN,Fc1ccc(Cl)cc1Nc1nc(Cl)ncc1F
81VDUE,O=C(CSc1cccc2cccnc12)N/N=C\c1ccncc1
81UQGM,C[C@@H]1SCCN(Cc2cc(C#N)cs2)[C@H]1C
81MWGE,COc1cccc(SCC[C@H]2CCC[C@@]2(N)C#N)c1
81JQEH,C[C@@H](NC(=O)Cn1cccn1)c1cccs1
81JQDQ,O=C(NNC(=O)C(c1ccccc1)c1ccccc1)C1CCCCC1
81RUHP,C[C@@H](Sc1ccccn1)C(=O)NCCCc1nc2ccccc2[nH]1
81RJGU,CC(C)NC(=O)CN(C)C(=O)/C=C/c1cnc(C(C)(C)C)s1
81LAQZ,Nc1ccc(SCC(=O)N[C@H]2CCS(=O)(=O)C2)nc1
81CTXD,CC[C@](C)(NCC(=O)N(C)OC)c1nccs1
81XQWI,CCCCc1nc(CC(=O)c2ccccc2)cs1
81HKFA,CC(C)Sc1c(S)cnn(C)c1=O
81JFTO,CC(C)N(C[C@H](C)O)C(=O)Nc1cnn(C(C)C)c1
81TOXY,Fc1ccc2c(Cl)c(Cl)cnc2c1F
81EXPR,CC(C)CCNS(=O)(=O)Cc1cccc(N)c1
81APGA,Cc1cnc(NCc2sccc2C)nc1
81MSGL,CC[S@@](=O)[C@@H]1CCC[C@H](NC(=O)NC[C@@H](C)Oc2ccccc2)C1
81IJSG,CN(Cc1cccs1)C(=O)c1cscn1
81HTEN,Cc1cc(CS(=O)(=O)CC(=O)N(C(C)C)C(C)C)on1
81ZJFD,CC(C)c1ncc(CN2CCS[C@@H](C)[C@H]2C)s1
81EGWK,Cn1ccnc1SCc1csc(Nc2ccccc2)n1
81ANNB,Cc1nc(Sc2cc([C@H](C)O)ccn2)nc(C)c1C
81EWGW,C[C@H]1OCC[C@H]1c1cnc(CCl)o1
81NRKY,CO[C@@H](C)C(=O)/N=c1\[nH]ccn1Cc1ccc(Br)cc1
81PLJY,CC(C)(C)c1cnc(COc2cccc(Oc3ncccn3)c2)o1
81CDYM,N#C[C@H]1CN(Cc2cc(C#CCO)cs2)CCO1
81LSOE,C[C@H](SCC(=O)NCCC1=CCCCC1)c1nc2ccccc2[nH]1
81QIMN,CC[C@H](O)c1ccn(C[C@H]2CCCO2)c1
81BMKV,CCCNC(=O)[C@@H](C)S(=O)(=O)c1nccs1
81XKHQ,CC(C)n1cc(NC(=O)Nc2cccnc2Cl)cn1
81RXMX,O=C(CCSc1ccccn1)N1CCC(OC2CCOCC2)CC1
81FZMD,Cn1ccnc(NCCSCc2ccc(Cl)cc2Cl)c1=O
81VWAN,C[C@H](SCC(=O)N[C@H]1CCC[C@@H](C)C1)c1nc2ccccc2[nH]1
81FSTQ,CCCC1CCC(NC(=O)N2CCN(c3ncccn3)CC2)CC1
81FJDQ,CC[C@@H](Br)CCc1nc(C(C)(C)C)cs1
81HFGF,Cc1nc(C)c(Cc2ccc(Cl)cc2)c(Cl)n1
81HOOP,N#Cc1ccc(C(=O)Nc2cccnc2Cl)cc1
81KMXH,CCCN1CCO[C@@H]([C@H](O)c2cnn(C)c2)C1
81IQVD,Fc1ccc([C@@H](CBr)Cc2cccs2)cc1
81CWGB,Cc1ccc(C)n1[C@@H](C)c1ccccc1
81EQNX,CCN(CC)C(=O)CCC(=O)NNc1cccc(F)c1F
81KKXG,CC1(C)CCC(CN2CCO[C@H](c3nccs3)C2)CC1
81EHRV,O=c1[nH]c(CCCCCl)nc2ccc(Cl)cc12
81YKUP,CCc1cnc(CCNC(=O)N2CC[C@H](C)C[C@H]2C)s1
81WYNX,CCN(CCO)c1cncc(OCc2cccc(Cl)c2)n1
81PYPK,CC(C)(C)CC(C)(C)Nc1nc(Br)cs1
81IPPA,O=C1NCCN1c1cnccn1
81OTVT,C[C@H](OC(=O)C[C@H](C)n1cccc1)[C@H]1CCCO1
81WCIE,CC[C@@H]1CCCC[C@@H]1NC(=O)N[C@@H](C)c1ncc(C)s1
81FJTP,CCc1cnc(CNC(=O)N2CCC[C@H](OC)C2)s1
81IJBT,CC(=O)Nc1sc2ccccc2c1Br
81HBZZ,C/C=C/CCNc1ccc(C(=O)Nc2ccccc2)nn1
81ZWYV,Cc1cccc(CNc2cnn(C(C)(C)C)c2)c1C
81EAWV,CCc1cc(CNC(=O)CS(=O)(=O)C2CCCC2)on1
81COFU,Cc1cccc(NNC(=O)C2CCN(S(C)(=O)=O)CC2)c1
81VORT,Cc1n[nH]cc1CN(C)[C@H](C)Cc1ccsc1
81SMYY,Cc1cscc1CN[C@@H](Cc1cccs1)c1cccs1
81EFFS,Cn1cc(NC(=O)Cn2cccn2)cn1
81PRCW,O=C(NNc1ccc(F)cc1Br)N[C@H]1CCN(CC(F)(F)F)C1
81GJQZ,O=S(=O)(Oc1ccc(Br)cc1)c1cccnc1
81DCVM,N#Cc1cccc(CN[C@@H](c2ccccc2)c2ccncc2)c1
81PHVH,O=C(CC1CCSCC1)NC[C@H]1CCCN(c2ncccn2)C1
81UKNK,N/C(=N\N=C\c1ccco1)c1cnccn1
81EUOK,CC(=O)Nc1ccc(NC(=O)CSC2=NC(=O)CC(N)=N2)cc1
81EGSK,CC(C)[C@@H](O)c1ccn(C[C@@H](C)O)c1
81ALHB,COC(=O)[C@@H](C)Sc1cnc2ccccc2n1
81JRUE,Cn1cc(C[C@@H](CCl)c2cccc(F)c2)cn1
81TRJR,Cc1nc(CN(C)c2nccc(C(F)(F)F)n2)cs1
81FVAG,CCOC(=O)C1(C)CCN(C(=O)CCSc2ccc(F)cc2)CC1
81KNEB,Fc1cccc(Cc2nc3ccccc3[nH]2)c1F
81SDQF,Cc1noc(C)c1CCNC(=O)Cc1ccc[nH]1
81ISKJ,CC(C)c1nc([C@H](C)NCc2ccc(C#N)cc2)cs1
81EOUN,Fc1cccc(CNc2ccc(F)cc2I)c1
81TVGT,CC1(C)CCSC[C@]1(CO)NCc1cccs1
81PNBB,O=C(NCC(F)(F)F)C1CCN(S(=O)(=O)/C=C/c2ccccc2)CC1
81KNYL,CCC[C@H](O)c1ccn(Cc2cnn(CC)c2)c1
81EAMP,C/C=C/C[S@@](=O)Cc1csc(C(C)C)n1
81YLKJ,Cc1n[nH]c(C)c1NC(=O)CS(=O)(=O)[C@H](C)C(C)C
81TWPH,CN(CCc1ccccn1)C(=O)NC[C@@H]1CCCO1
81UOOO,C[C@H]1CCC[C@@H](C)C1NC(=O)N(C)CCc1ccccn1
81ILVK,C[C@H](CCOc1ccccc1)C(=O)N1CC[S@@](=O)C(C)(C)C1
81UJVS,CC(C)COC[C@H](C)NC(=O)NNc1cccc(F)c1F
81VPND,Cc1cc([C@H](Br)C(C)(C)S(C)(=O)=O)ccc1F
81PHSN,CC(C)NC(=O)CCS(=O)(=O)c1nc2ccccc2[nH]1
81VCRC,c1ccc(CSCCCN2CCO[C@@H](c3nccs3)C2)cc1
81HKSR,O=C(NNc1ccccc1Cl)N[C@@H]1CCC[C@@H](C(F)(F)F)C1
81IGLC,C[C@@H](C(=O)NCCc1ccc[nH]1)n1cccc1
81MOPS,C[C@H](CS(C)(=O)=O)NC(=O)CSc1ccc(F)c(F)c1
81CODB,CCOC(=O)C[C@H](C)Sc1cccc2ccccc12
81ZVDT,O=C(Nc1cn[nH]c1)N[C@H]1CCCC[C@H]1OC1CCCC1
81XRVA,Cc1cccc(CSc2cccc(N)c2)n1
81GSNA,Cc1n[nH]c(C)c1NC(=O)[C@@H]1CCS(=O)(=O)C1
81FDEO,CCC(CC)NC(=O)NNC(=O)Cc1ccncc1
81DLHW,Nc1ccccc1CSc1cccc(F)c1
81YBSB,Cc1cc(CN2CCN(C(=O)NC[C@H]3CCOC3)CC2)no1
81IDQP,CC(C)c1ocnc1CN(CC#N)C1CCCC1
81OUBF,CC(C)(C)CCS(=O)(=O)NC[C@@H]1CCCN(c2ncccn2)C1
81VTRS,CS(=O)(=O)[C@H]1CCC[C@H](NC(=O)NCc2ccco2)C1
81XUCL,CSCC[C@H](C)N(C)C(=O)Nc1cc(C(C)(C)C)on1
81QOGY,C=CCNC(=O)NC(=O)[C@H](C)Sc1ccc2ccccc2n1
81WNUV,O=C(Nc1ccnc(Cl)c1)C(=O)NC(c1ccccc1)c1ccccc1
81PKCI,O=[S@@](Cc1cccc2ccccc12)Cc1nccn1CC(F)(F)F
81GIXV,Fc1nc(Br)ccc1Br
81PEMB,CCNC(=O)NNC(=O)CSc1cccc2cccc(Cl)c12
81ECLW,O=C(CCCC1CCCC1)NC[C@@H]1CCCN(c2ncccn2)C1
81JLJU,C[C@H]1CN(C(=O)Nc2cnn(CC(F)F)c2)CCO1
81QKEY,CCC[C@@H](O)c1ccn(Cc2ccc(F)cc2F)c1
81HQHS,Nc1cc(F)ccc1CSc1cc2ccccc2[nH]1
81WZGO,O=C(NCCc1c(F)cccc1F)Nc1nccs1
81YRXC,CCc1ccc(Nc2ncnc3[nH]cnc23)cc1
81KIGH,C[C@H]1CCN(C(=O)Nc2cccnn2)C[C@@H]1O
81STOI,O=P(Oc1ccccc1)(Oc1ccccc1)N1CCN(c2ccccc2)CC1
81ZTXP,Cn1c(Cl)cnc1CN[C@H](C(N)=O)C(C)(C)C
81ZFJP,NC(=O)[C@@H]1CCC[C@H]1NC(=O)NCCSc1ccccc1
81EUUK,c1ccc2nc(NCCCc3nc4ccccc4[nH]3)cnc2c1
81BUKF,O=C(CSc1ccccc1)NNc1cccc(F)c1F
81MOAT,COC(=O)c1cc(=O)[nH]c(SC)n1
81PCHS,CN(Cc1nc2c(F)cccc2[nH]1)[C@@H]1CCSC1
81DFZA,NNC(=O)c1ccc(CSc2ccc(N)c(Cl)c2)o1
81FMZD,OC[C@H](Cc1ccc(Br)s1)c1ccc(F)cc1
81NTXN,COCC(=O)NCc1n[nH]c(=O)c2ccccc12
81EYGH,Cc1ncsc1CNC(=O)[C@H](C)c1ccsc1
81LLBW,CCCC[C@H]1CCC[C@@H]1NC(=O)N(C)CCc1ccccn1
81LZZI,Cc1cscc1[C@H](O)c1cc(Cl)sc1Cl
81EQJE,CCCCN(CCOC)C(=O)Nc1ccc(C)s1
81TUJU,Cc1csc(Oc2cccc(N)c2C)n1
81IYYH,Cn1ccc(CN(CC#N)C2CCCC2)c1
81UAMG,Cc1csc(NC(=O)CSc2cccc3cccc(Cl)c23)n1
81VJMP,CC(C)NC(=O)N[C@@H](C)c1cnn(C)c1
81FOSR,CNC(=O)[C@@H]1CN(c2cnccn2)CCO1
81WGSI,O=C(NCc1ccco1)c1ccc2oc3ccccc3c2c1
81CTBN,CCO[C@H](C)n1cc(I)cn1
81JYOV,Br[C@H](Cc1ccncc1)[C@@H]1COCCO1
81KJXU,CS(=O)(=O)Cc1nc(CN2CCO[C@@H](C#N)C2)cs1
81EBHP,CN(Cc1csc(Br)c1)C(=O)Nc1nccs1
81MDXD,Cc1cccc(C[C@H](O)c2cc(C)c(Br)s2)c1
81LWNE,CCC[C@H](C)NC(=O)[C@@H](C)Sc1ccc(F)cc1
81RHJE,Cc1noc(C)c1CS(=O)(=O)CCCNc1ncccn1
81DSPH,NC(=S)N/N=C/c1c[nH]c2cc(C(F)(F)F)ccc12
81EQEM,CC1(C)CN(CCOC(c2ccccc2)c2ccccc2)CC[S@]1=O
81IUVU,CN(CCCNC(=O)NN[C@@]1(C)CCS(=O)(=O)C1)c1ccccc1
81BVOY,C=CCc1c(Cl)nc(Cl)nc1Cl
81ROPP,Cc1cc(Br)cnc1Nn1c(C)ccc1C
81ZHCJ,O=S(=O)(Cc1ccccc1)Cc1cnc(Cl)s1
81GUUB,Nc1cnc(Cl)nc1NCc1ccco1
81CTDT,C[C@@H](O)C[C@@H]1CCCN1C(=O)c1cn[nH]c1
81LXLZ,C[C@@H](C(=O)NCCOc1cccc(F)c1)n1cccn1
81DURT,C[C@@H]1SCCN(Cc2cc[nH]c2)[C@H]1C
81FIPT,C[C@H](O)C1CCN(C(=O)C(=O)Nc2cnc(C(C)(C)C)nc2)CC1
81TXAH,Cc1cc(C)nc(SCC(=O)NC[C@H](C)Sc2ccccc2)n1
81CVUH,C[C@H](O)c1ccn(Cc2ccc(Cl)c(Cl)c2)c1
81UNWI,CC(C)(C)c1csc(CSc2cc(N)cc(F)c2)n1
81YXBF,CCCNC(=O)[C@@H](C)N(C)Cc1cnccn1
81HNJM,COc1ccc(Cl)c(NNC(=O)N[C@H](C)CC(=O)NC(C)C)c1
81LASO,CN(Cc1cnn(C)c1)C(=O)CN1CCN(C(=O)NC2CCCCC2)CC1
81FYAW,O=C(Sc1cccc2ncccc12)c1ccc(Br)cc1
81UHWT,O=C(Cc1ccncc1)NNC(=O)NCc1nc(C(F)(F)F)cs1
81FJCB,C[C@@H](Cc1nc2ccc(N)nc2[nH]1)C(C)(C)C
81JEJN,Cc1c(Cl)cccc1NNC(=O)NCCC(=O)NC(C)C
81KPFU,CC(C)(C)OC(=O)Nc1ncc(CO)o1
81PZDS,CSc1ncc(C(=O)Oc2ccc(C)cc2)c(Cl)n1
81BYUU,C=CCCCN(C)C(=O)Cc1c(C)noc1Cl
81VHLL,Cc1cc(CSc2ccccc2)cnc1N
81WHDF,CCc1onc(C)c1NC(=O)CCCC(C)(C)C
81MVQT,CC(C)CN1CCO[C@H](CNS(=O)(=O)/C=C/c2ccccc2)C1
81RMGO,C[C@@H](NC(=O)NCCO)c1cc2ccccc2o1
81DGPA,CCc1ccc(Cn2ccc(=O)[nH]c2=O)cc1
81CIXI,COC(=O)c1nc(C)c(Br)s1
81TITE,Cc1ccc(C)n1N1C[C@@H](C)N(N=O)C[C@@H]1C
81JRXI,C[C@@H](C(=O)N(CCC#N)CCC#N)n1cccn1
81QXLI,Cc1cc(NC(=O)CSCC(=O)N[C@@H]2CCCC[C@H]2C)no1
81LLTP,Cc1ccc(CN(C)C(=O)NNC(=O)CCOc2ccccc2)s1
81KEJZ,CC[C@H](CO)NC(=O)Nc1ccc(C)s1
81POYY,Cc1cc([C@H](O)Cc2ccc(Cl)cc2)sc1Br
81XSVO,CC(=O)c1ccnc(Oc2ccc(C#N)cc2)c1
81SDGL,CCOc1ncnc(Oc2cc(Cl)cc(Cl)c2)c1N
81RTZE,CC(C)(C)c1csc(CC2(O)CCC(C(F)(F)F)CC2)n1
81YGFZ,CCCS(=O)(=O)NCCN1CCN(C(=O)c2ccsc2)CC1
81TBJZ,O=C(NNc1cccc(F)c1F)C1CC=CC1
81UOYP,O=C1OCC[C@H]1Sc1ccnc2ccccc12
81FIBB,O=C(CS(=O)(=O)c1ccccn1)NC1CCCCC1
81GWSV,CCN(CCC#N)S(=O)(=O)/C=C/c1ccc(Cl)cc1
81TIBK,NC(=O)[C@H](Sc1ncc[nH]1)c1ccccc1
81LXQL,CN(CCc1ccccc1)C(=O)c1csc(C#CCO)c1
81LKAV,O=S(=O)(Oc1cccnc1Cl)c1ccc(Cl)cc1
81GPID,OC1(C#Cc2ccccn2)C2CC3CC(C2)CC1C3
81XFTK,C[C@H](O)[C@H]1CCCN(C(=O)NCCSc2ccc(Cl)cc2)C1
81IBQG,CN(C)S(=O)(=O)c1cc2ccccc2o1
81HHFG,C[C@H](O)CC(C)(C)CNC(=O)/C=C/c1cnc2ccccc2n1
81ZJDF,Cc1cc(C)nc([C@@H](C#N)C(=O)CCCNC(=O)NC2CCCCC2)n1
81KHPQ,COC(=O)CCN1CCN(C(=O)NCCc2ccsc2)[C@H](C)C1
81VSNW,CC(C)(C)OC(=O)Nn1c(Br)ccc1C=O
81GNYA,O=C(NNc1ccccc1)N[C@@H]1CCCC[C@H]1OC1CCCC1
81LSUI,CC[C@H]1CCCN(C(=O)NC[C@@H](C)c2ccsc2)C1
81AFRM,Cc1csc([C@H](C)NC(=O)N[C@H]2CCCC2(C)C)n1
81SXPU,COc1ccc(OCCN(C)Cc2nc(C)c3ccccc3n2)cc1
81UIFF,Cc1ccc(/C=C/CC(=O)N[C@H]2CCS(=O)(=O)C2)cc1
81DOYJ,CC[C@@H](O)c1ccn(Cc2ccc(Br)cc2)c1
81WWPJ,O=S(=O)(Oc1ccccc1)c1ccc(Cl)nc1
81DIFB,Cc1csc([C@H](C)NC(=O)N[C@H](C)c2ncc(C)s2)n1
81YYWM,CC(C)N(C)C(=O)C1CCN(C(=O)[C@@H](C)Sc2ccccc2)CC1
81BSQL,CC(C)(C)c1csc(CNc2cc(F)cc(F)c2)n1
81RVNV,O=C(CCSc1ccc(F)cc1)NNC(=O)c1ccc(Br)o1
81SWJE,C[C@](O)(CO)CNc1nc(Br)cn2ccnc12
81QIBH,Cc1ccsc1CN1CCS[C@H](C)[C@@H]1C
81PMCP,O=[S@](Cc1cccc(F)c1)Cc1nccn1Cc1ccccc1
81MQXY,Cc1nc(CN2CCN(CC(=O)N3C[C@H](C)O[C@@H](C)C3)CC2)cs1
81TIQH,CCN1C(=O)CN(CN(C)Cc2nccs2)C1=O
81SIEO,CCc1ccc(O[P@@](C)(=O)Nc2cc(Cl)ccc2Cl)cc1
81VSFQ,Nc1ccc(Oc2ccc3ccccc3c2Br)nc1N
81EZYX,C[C@@H](Sc1cccc2cccnc12)C(=O)OC(C)(C)C
81JPOT,CCc1ccsc1CNC(=O)CCSc1ccc(C#N)cc1
